t,hr,eda,spo2,accel,ambient_temp,ambient_noise,device_id,Battery_level
328.25,85.57810306,0.547962532,100,1,33.57898716,67.5,S01,67.175
328.5,80.1035262,0.456769881,88,0,32.8640405,39.8,S01,67.15
328.75,66.88163768,0.523173094,87,0,33.60569828,50.6,S01,67.125
329,69.34886337,0.407262699,99,2,34.03132865,40.7,S01,67.1
329.25,76.94775296,0.628843362,85,3,33.31218317,30.1,S01,67.075
329.5,73.90487798,0.436572528,96,1,34.17555704,38.8,S01,67.05
329.75,78.13028697,0.612884749,97,0,34.14637264,32.6,S01,67.025
330,80.56649925,0.476639304,88,1,34.33186642,38.3,S01,67
330.25,85.29692754,0.520199901,99,0,33.65262156,35.9,S01,66.975
330.5,79.29501222,0.450503545,95,3,33.79369585,31.5,S01,66.95
330.75,84.86501644,0.398400457,94,1,34.20709364,53,S01,66.925
331,80.64474415,0.325523961,86,0,33.72369697,45.5,S01,66.9
331.25,60.24533434,0.394467584,85,1,33.24938295,43.2,S01,66.875
331.5,70.60664606,0.467609115,86,0,33.27572858,38.7,S01,66.85
331.75,78.55912444,0.521187918,97,1,33.61927748,66.2,S01,66.825
332,67.90305257,0.601037931,94,3,32.85471929,42.8,S01,66.8
332.25,85.9992873,0.455424254,85,1,33.42837054,64.8,S01,66.775
332.5,95.30750832,0.411803924,100,1,34.04827356,31.7,S01,66.75
332.75,92.18761852,0.355728521,93,0,32.40437307,63.3,S01,66.725
333,77.86557129,0.548006362,99,1,34.26724105,57.9,S01,66.7
333.25,94.90726137,0.638319452,97,0,34.06118711,30.5,S01,66.675
333.5,81.48667457,0.626633027,99,1,33.27011769,41,S01,66.65
333.75,76.62914029,0.570993275,98,0,33.77169541,58.5,S01,66.625
334,73.86597336,0.563854332,98,1,33.50157386,42.7,S01,66.6
334.25,76.97530314,0.669762378,95,2,34.11499518,43.9,S01,66.575
334.5,76.11823181,0.533208146,99,1,33.99134157,37.2,S01,66.55
334.75,81.70416222,0.564612968,88,0,32.79996464,68.5,S01,66.525
335,81.60573981,0.467921614,89,0,33.79363121,37,S01,66.5
335.25,80.0304602,0.363795663,89,1,33.39718607,66.6,S01,66.475
335.5,84.3693817,0.43161511,89,1,33.54141629,31.5,S01,66.45
335.75,91.90646275,0.499084096,85,1,33.13591405,65.4,S01,66.425
336,89.49554135,0.506078537,100,2,34.37406853,34.3,S01,66.4
336.25,65.15102032,0.692628585,90,0,34.02003091,41,S01,66.375
336.5,54.46078865,0.508127717,94,1,33.13011442,51.6,S01,66.35
336.75,89.34319911,0.617884344,98,0,32.8326947,40.4,S01,66.325
337,66.33121302,0.456492276,95,0,33.30716368,30.1,S01,66.3
337.25,77.75234598,0.468832411,93,0,33.71725132,74,S01,66.275
337.5,68.29886974,0.367099236,99,1,33.62010292,35.1,S01,66.25
337.75,61.98019562,0.425767199,90,1,34.12656641,68.2,S01,66.225
338,85.41462728,0.552698139,99,2,33.89495986,70.6,S01,66.2
338.25,87.5915516,0.500756018,87,3,33.98478451,36.3,S01,66.175
338.5,74.23489599,0.594293862,91,2,33.6634277,46.5,S01,66.15
338.75,54.08957708,0.518125395,87,0,32.80535063,77.4,S01,66.125
339,74.53755552,0.464754627,100,0,33.40215073,70.1,S01,66.1
339.25,83.91804005,0.714829686,94,2,34.03004487,66.1,S01,66.075
339.5,65.21088431,0.490609643,87,2,33.47423854,57.8,S01,66.05
339.75,81.8335992,0.616300097,85,1,33.75154518,70.9,S01,66.025
340,79.84690151,0.459879079,85,3,33.34062584,76.2,S01,66
340.25,85.792915,0.570959948,94,1,32.98509408,51.8,S01,65.975
340.5,81.19580368,0.592801566,98,0,33.43832797,66.3,S01,65.95
340.75,70.26931059,0.520849197,91,2,33.65452372,70.6,S01,65.925
341,91.96571502,0.264551708,94,0,33.17215614,64.7,S01,65.9
341.25,78.41470427,0.501825246,98,1,33.38214438,33.6,S01,65.875
341.5,79.7269546,0.623046005,100,1,33.03026838,79.4,S01,65.85
341.75,70.66732041,0.552748083,98,2,34.05962246,66.4,S01,65.825
342,75.56717749,0.544583888,95,0,33.35277212,51.8,S01,65.8
342.25,71.15197286,0.327774307,94,2,34.22637777,64.8,S01,65.775
342.5,78.2705394,0.427954493,87,1,34.26437393,73.6,S01,65.75
342.75,97.1170848,0.541135763,86,1,33.45947702,56,S01,65.725
343,66.28098857,0.541038328,93,0,32.99577563,74,S01,65.7
343.25,63.86438602,0.621466678,90,1,32.45705106,41.6,S01,65.675
343.5,94.71170327,0.485513324,87,4,32.76398146,48.7,S01,65.65
343.75,77.90676323,0.540582409,95,1,32.81308259,62.9,S01,65.625
344,73.30927261,0.501637424,94,0,34.18923481,52.4,S01,65.6
344.25,90.39904687,0.401305726,97,1,33.55791229,64,S01,65.575
344.5,73.9438446,0.274420867,100,3,33.69480226,37.1,S01,65.55
344.75,98.26009714,0.543100969,100,1,32.3897895,32.2,S01,65.525
345,86.77925871,0.517394721,88,1,32.90101679,59.8,S01,65.5
345.25,75.12088592,0.438182496,93,1,33.94353989,78.3,S01,65.475
345.5,101.5730821,0.338082694,90,0,33.64338706,67.3,S01,65.45
345.75,73.94285077,0.562973951,98,1,33.42639736,64.4,S01,65.425
346,87.42095372,0.473407993,94,1,33.78242118,48.7,S01,65.4
346.25,82.9929258,0.555687472,87,0,34.3178989,66.2,S01,65.375
346.5,93.01741289,0.686404853,89,1,33.38947877,48,S01,65.35
346.75,95.61511197,0.285856912,97,1,33.5346849,42.7,S01,65.325
347,80.32004149,0.430039919,94,0,33.59629846,65.8,S01,65.3
347.25,72.4658213,0.479062439,89,0,34.69605482,45.2,S01,65.275
347.5,84.59972143,0.645482617,89,0,32.45032187,47.7,S01,65.25
347.75,73.2228463,0.336359698,90,1,33.84161151,35.5,S01,65.225
348,100.1338725,0.693586103,95,1,33.44259888,47.2,S01,65.2
348.25,81.36535331,0.51358559,86,0,33.78338586,46.8,S01,65.175
348.5,76.34678449,0.490399934,97,1,33.17131372,45.3,S01,65.15
348.75,81.84680306,0.480194024,97,2,33.47551748,48,S01,65.125
349,66.5287371,0.456373697,86,1,33.85570529,50.1,S01,65.1
349.25,70.28385961,0.604811676,97,0,35.0564551,33.2,S01,65.075
349.5,92.00413908,0.393147925,92,0,33.90401809,61.5,S01,65.05
349.75,73.43105721,0.534541418,85,1,33.0759672,45.6,S01,65.025
350,69.53089017,0.461581833,94,0,33.28812016,45.2,S01,65
350.25,85.36652753,0.423786655,98,1,33.27329295,40.9,S01,64.975
350.5,91.85704155,0.758597518,98,0,32.60217841,51.7,S01,64.95
350.75,87.18953311,0.541905073,89,0,33.3349549,53,S01,64.925
351,89.96047686,0.561326554,94,1,33.86641454,33.4,S01,64.9
351.25,72.43204911,0.613777678,85,2,32.86288394,41.2,S01,64.875
351.5,65.78189333,0.357865005,95,0,34.02424133,32.2,S01,64.85
351.75,95.01333652,0.675229191,95,1,33.74388741,57.9,S01,64.825
352,76.77320161,0.249104282,93,0,33.13288334,43.6,S01,64.8
352.25,77.49166984,0.423123359,99,0,33.42923518,31.8,S01,64.775
352.5,93.28194142,0.454096833,86,0,34.2991609,55.4,S01,64.75
352.75,85.56230009,0.558172336,100,2,33.86677391,58.9,S01,64.725
353,84.55887772,0.521871827,93,2,33.50439183,77.6,S01,64.7
353.25,101.6500234,0.483318526,87,2,33.38115834,61.1,S01,64.675
353.5,73.5648177,0.498800266,93,0,33.53830454,71.9,S01,64.65
353.75,89.27840128,0.402197698,98,0,33.24411822,57.6,S01,64.625
354,80.57013125,0.350276761,94,2,32.44762525,73.7,S01,64.6
354.25,82.68592279,0.572651162,87,1,34.52108896,67.3,S01,64.575
354.5,95.28468426,0.569370611,85,1,33.5776625,75.9,S01,64.55
354.75,85.07835756,0.658449438,85,0,33.69907363,37,S01,64.525
355,85.38296079,0.42099829,86,3,33.47104613,38.9,S01,64.5
355.25,90.72507337,0.569281521,85,0,33.1324416,77.5,S01,64.475
355.5,76.3504727,0.471629327,85,1,33.40703776,67.8,S01,64.45
355.75,71.60790333,0.619047499,95,1,32.70030262,63.6,S01,64.425
356,69.55190806,0.602196278,99,2,34.63854325,34.3,S01,64.4
356.25,60.33643411,0.52112094,92,1,32.882744,51.9,S01,64.375
356.5,100.5620713,0.466046984,86,1,32.98401686,73.2,S01,64.35
356.75,68.96791634,0.596093218,88,2,33.2798704,64.8,S01,64.325
357,77.78746376,0.564690452,99,1,34.14403786,41,S01,64.3
357.25,77.231867,0.43155596,99,0,33.5072545,71.5,S01,64.275
357.5,83.07406698,0.367220133,96,1,32.8819321,66.6,S01,64.25
357.75,88.15737213,0.47114671,91,2,34.12716918,48.8,S01,64.225
358,88.60473488,0.651541382,95,1,33.86550031,54.4,S01,64.2
358.25,74.16922561,0.614648716,92,2,33.76921748,67,S01,64.175
358.5,78.32878286,0.388767253,98,2,33.85786712,75.9,S01,64.15
358.75,82.8257995,0.383224258,89,3,34.69718095,44.3,S01,64.125
359,77.51308874,0.627468385,90,1,34.59254745,45.8,S01,64.1
359.25,96.07345576,0.38643641,97,0,33.15664233,35.6,S01,64.075
359.5,84.90974952,0.550929532,96,0,34.3119425,69.3,S01,64.05
359.75,87.34877786,0.438392878,98,2,33.69158409,43.9,S01,64.025
360,86.62881269,0.661704492,93,3,33.74954791,53.9,S01,64
360.25,91.73473857,0.42295752,92,1,32.65386458,78.1,S01,63.975
360.5,81.81021559,0.614336153,93,1,33.41480712,65.8,S01,63.95
360.75,67.03168052,0.518485865,100,1,33.0935882,41.3,S01,63.925
361,83.99687952,0.525219485,90,1,33.91402941,45.1,S01,63.9
361.25,73.48643106,0.302969142,88,0,34.03554025,63.3,S01,63.875
361.5,74.71383318,0.279708665,86,0,32.46275682,75.6,S01,63.85
361.75,85.86364019,0.477943406,96,0,33.48898257,44.8,S01,63.825
362,92.38283071,0.524690606,88,1,34.06093075,53.8,S01,63.8
362.25,80.21271577,0.387480217,97,1,33.40666052,75.7,S01,63.775
362.5,83.08833013,0.391130659,93,1,33.86453182,58.3,S01,63.75
362.75,97.02214945,0.556147263,95,0,33.67558273,30.8,S01,63.725
363,82.40753179,0.556285448,89,2,33.67083012,75.6,S01,63.7
363.25,106.0168311,0.486225894,90,1,33.36434251,30,S01,63.675
363.5,85.65509646,0.578020172,95,2,32.8917096,47.2,S01,63.65
363.75,62.39237241,0.38257977,87,1,32.93923493,46.5,S01,63.625
364,87.53341621,0.464406508,89,1,33.85467626,68.1,S01,63.6
364.25,83.81158385,0.664787761,88,1,33.50972913,56,S01,63.575
364.5,92.89752754,0.506832213,88,1,33.43074388,70.1,S01,63.55
364.75,86.73181351,0.512631251,89,0,33.28805498,47.2,S01,63.525
365,78.61544016,0.730594659,94,1,33.34740558,56,S01,63.5
365.25,67.75701764,0.360065783,97,0,34.0234559,73.4,S01,63.475
365.5,77.90976743,0.579643037,94,0,33.33237796,77.4,S01,63.45
365.75,71.49479546,0.666398628,87,0,32.82946764,32.5,S01,63.425
366,74.1947655,0.467514207,85,3,33.87182589,56.7,S01,63.4
366.25,85.88578404,0.585963079,85,2,33.39756167,74.2,S01,63.375
366.5,96.69904504,0.40179805,85,1,33.51569793,43.6,S01,63.35
366.75,83.9467153,0.43132676,98,1,34.30378915,47.7,S01,63.325
367,68.04116938,0.538496642,88,0,33.48971972,75.5,S01,63.3
367.25,84.44602668,0.579856667,92,1,33.64459184,79.3,S01,63.275
367.5,91.96631487,0.612093651,90,0,32.91053825,34.3,S01,63.25
367.75,73.90217096,0.656962859,90,1,33.39016527,67.5,S01,63.225
368,78.65982833,0.493255344,92,1,33.80476302,38.1,S01,63.2
368.25,80.14688195,0.619361176,90,0,32.72231313,47.2,S01,63.175
368.5,72.15101687,0.465769516,86,2,33.60042255,73.2,S01,63.15
368.75,86.48280434,0.590209131,90,2,33.55039554,51.6,S01,63.125
369,78.79051851,0.52074888,90,2,33.52064373,54.8,S01,63.1
369.25,84.19532444,0.544567791,88,0,34.01857945,35.9,S01,63.075
369.5,71.12507822,0.542350787,94,0,33.66721926,33.5,S01,63.05
369.75,75.625417,0.339529499,88,0,34.23903595,47.8,S01,63.025
370,87.22381358,0.387587814,89,0,33.00320524,73.4,S01,63
370.25,76.27166848,0.510254144,87,2,33.56796228,47.7,S01,62.975
370.5,97.26963851,0.331272092,98,1,33.54223339,32.6,S01,62.95
370.75,76.00363814,0.58312111,99,0,32.96537275,49.5,S01,62.925
371,82.24684726,0.587155597,93,0,33.9781475,56.5,S01,62.9
371.25,89.32590832,0.532717055,94,0,34.66233665,56.9,S01,62.875
371.5,65.81634267,0.387886599,95,1,33.49149696,78.5,S01,62.85
371.75,62.39191188,0.638013894,88,2,33.75251054,66.3,S01,62.825
372,64.74343685,0.703721064,89,0,33.54225924,45.1,S01,62.8
372.25,92.62584103,0.514707683,91,3,33.14320767,63.8,S01,62.775
372.5,74.48141854,0.551053538,98,1,32.58961986,49.8,S01,62.75
372.75,105.5819929,0.520173865,86,3,33.14711326,71.3,S01,62.725
373,74.35752401,0.553036919,99,1,32.80402081,33.4,S01,62.7
373.25,81.84551303,0.488044124,87,0,34.35205104,44.8,S01,62.675
373.5,95.42109953,0.496543576,88,1,33.44244515,64.4,S01,62.65
373.75,100.0609289,0.59057176,87,1,33.32704034,32.6,S01,62.625
374,100.6150358,0.734562416,91,1,33.94457691,41.7,S01,62.6
374.25,92.08366231,0.359992877,89,0,32.93912445,61,S01,62.575
374.5,90.24062526,0.489618752,94,0,33.11656798,57.6,S01,62.55
374.75,85.92526949,0.381953951,94,1,33.53403613,67.3,S01,62.525
375,87.78361076,0.65920249,92,1,34.0143845,64.3,S01,62.5
375.25,74.48814284,0.441226203,90,0,33.75084252,69.2,S01,62.475
375.5,71.81801117,0.355679921,86,1,33.62416257,43.3,S01,62.45
375.75,79.96625543,0.5638187,87,2,33.53905887,66.6,S01,62.425
376,78.29815377,0.674431111,86,1,33.70011793,32.5,S01,62.4
376.25,75.46771951,0.566359787,91,0,33.60082645,69.9,S01,62.375
376.5,86.96387447,0.520479788,99,1,32.98501386,73.9,S01,62.35
376.75,89.55305209,0.540914092,94,0,33.52303961,33.4,S01,62.325
377,80.88406886,0.641484066,94,2,32.96315567,63.7,S01,62.3
377.25,94.77530081,0.412580073,94,3,33.54054127,39.8,S01,62.275
377.5,68.58310886,0.48881529,96,1,33.25967603,66.9,S01,62.25
377.75,78.06340541,0.454730985,87,4,34.76969081,44.9,S01,62.225
378,72.83177679,0.383213469,89,0,33.48005281,44.3,S01,62.2
378.25,61.33463383,0.467162474,97,0,32.79788022,56.8,S01,62.175
378.5,79.17319314,0.61077211,86,1,33.43290989,44.2,S01,62.15
378.75,78.78252492,0.556660215,88,1,33.75967937,42.9,S01,62.125
379,95.13449743,0.56443105,97,3,34.33668197,54.9,S01,62.1
379.25,86.30811685,0.514647561,92,0,33.2052738,79.3,S01,62.075
379.5,69.75813176,0.552332378,95,2,32.70878601,77.7,S01,62.05
379.75,98.54092566,0.419940966,90,0,33.90841851,38.9,S01,62.025
380,92.21033696,0.469049011,96,0,32.80970065,38.7,S01,62
380.25,85.82097703,0.519200424,97,3,33.28192228,38.3,S01,61.975
380.5,77.73515901,0.527751586,86,2,33.37118976,32.6,S01,61.95
380.75,70.40560763,0.532018785,96,3,33.46518327,41.6,S01,61.925
381,76.27793224,0.486166472,93,0,33.84458223,41.1,S01,61.9
381.25,90.8874862,0.46225766,95,2,33.15818286,75.7,S01,61.875
381.5,98.84586306,0.815777128,95,1,33.36313537,71.3,S01,61.85
381.75,95.43243528,0.590678727,87,2,33.49286482,44,S01,61.825
382,75.11150578,0.541314748,98,1,33.57479898,36.4,S01,61.8
382.25,68.80382567,0.47667915,85,1,33.54891359,45.7,S01,61.775
382.5,81.40886247,0.454878117,91,2,33.71800289,78.5,S01,61.75
382.75,62.31560634,0.486919941,99,0,33.92191975,51.2,S01,61.725
383,83.23167714,0.529282884,86,1,33.69631706,58,S01,61.7
383.25,78.52397414,0.311956446,97,2,33.72679276,36.6,S01,61.675
383.5,75.33963498,0.34306104,93,1,32.70888842,53.8,S01,61.65
383.75,64.05296933,0.436311761,91,2,33.52511385,48.1,S01,61.625
384,85.13600107,0.520713944,98,3,33.73975377,78.5,S01,61.6
384.25,74.6729916,0.476072685,87,1,33.8644706,57.9,S01,61.575
384.5,68.30083164,0.647812123,96,2,33.15382461,73.2,S01,61.55
384.75,51.27737787,0.351760321,91,1,33.17048036,67.3,S01,61.525
385,79.72485095,0.424865453,93,0,33.21294966,51.6,S01,61.5
385.25,97.72251597,0.652009174,93,1,33.76820695,79.2,S01,61.475
385.5,96.61259215,0.513111932,96,1,34.01694053,35.1,S01,61.45
385.75,75.42903743,0.588484258,100,3,33.29626995,76.8,S01,61.425
386,73.9778794,0.705124694,87,0,33.95398116,50,S01,61.4
386.25,84.68774256,0.430619558,96,2,33.5617399,76.5,S01,61.375
386.5,70.01614561,0.490068566,94,0,33.43785711,55.3,S01,61.35
386.75,83.017919,0.47275731,99,0,33.39430789,42.8,S01,61.325
387,87.66080278,0.3045407,86,0,33.87330568,52.8,S01,61.3
387.25,92.26933224,0.46896032,88,0,33.66278891,66.9,S01,61.275
387.5,78.99845924,0.588106219,87,2,34.63791271,70.1,S01,61.25
387.75,77.9632625,0.554058954,91,4,33.07388768,45.7,S01,61.225
388,71.22017413,0.561908317,98,2,33.75905085,78.5,S01,61.2
388.25,71.73119646,0.462449102,92,3,33.2353995,33.2,S01,61.175
388.5,77.73521108,0.434390276,94,1,33.06535651,78.8,S01,61.15
388.75,83.67365507,0.626925567,95,0,33.49456643,52.1,S01,61.125
389,89.13584626,0.450268285,89,0,33.56867624,65.3,S01,61.1
389.25,71.96821049,0.529408204,96,2,34.95908678,34.3,S01,61.075
389.5,94.92688569,0.516333468,90,1,33.40792709,69.1,S01,61.05
389.75,77.28876399,0.646171702,94,0,32.93491064,31,S01,61.025
390,79.78632706,0.597141236,100,1,33.63650536,60.8,S01,61
390.25,72.52788321,0.370474138,98,1,32.46267998,73.7,S01,60.975
390.5,55.7575974,0.381244683,98,0,33.45402161,36.4,S01,60.95
390.75,88.84045396,0.557890982,97,1,33.50801264,65.2,S01,60.925
391,87.36843897,0.493566235,86,0,33.89730019,73.2,S01,60.9
391.25,77.18672443,0.454482822,99,2,33.98681112,45.2,S01,60.875
391.5,80.66990717,0.601562788,90,0,33.24821519,64,S01,60.85
391.75,85.15939218,0.518745938,90,2,33.42469299,63.5,S01,60.825
392,64.37454143,0.505245739,93,5,33.11693958,46.3,S01,60.8
392.25,74.70947323,0.577982864,99,2,32.93596872,42.1,S01,60.775
392.5,87.9426468,0.462489101,99,0,33.65494739,68.2,S01,60.75
392.75,67.45710577,0.656851899,98,1,32.86320723,48.7,S01,60.725
393,82.93557932,0.421195238,89,0,33.29268655,77.5,S01,60.7
393.25,66.43418195,0.565692907,97,4,33.00241302,51.6,S01,60.675
393.5,84.66429982,0.643383284,94,0,33.77484159,76.1,S01,60.65
393.75,79.64358518,0.362270451,95,1,34.40071505,36.3,S01,60.625
394,63.84868184,0.465666482,95,1,32.84920601,37.2,S01,60.6
394.25,91.64739354,0.614220739,88,0,32.57349076,76.8,S01,60.575
394.5,72.65408423,0.615724455,92,1,33.43755656,61.5,S01,60.55
394.75,71.89747563,0.48285044,85,2,33.5078489,31.4,S01,60.525
395,82.00569197,0.426532891,85,0,33.60932965,32.7,S01,60.5
395.25,91.48637349,0.595593582,97,3,33.27683974,63.9,S01,60.475
395.5,69.84178181,0.61835491,10,2,33.39968035,66.1,S01,60.45
395.75,80.6167985,0.383533665,94,0,33.68375521,76.1,S01,60.425
396,84.288165,0.379608635,89,1,34.02021545,35.9,S01,60.4
396.25,86.93105607,0.522525668,96,0,32.52247561,69.6,S01,60.375
396.5,81.76441555,0.562936063,88,2,33.31553028,61.4,S01,60.35
396.75,76.32972161,0.470093091,89,1,33.6069044,73.7,S01,60.325
397,71.72409779,0.567929382,91,2,33.04101195,34.5,S01,60.3
397.25,80.86143883,0.428986339,96,0,34.36558482,51.4,S01,60.275
397.5,69.27860988,0.28853064,88,0,33.18229506,56.6,S01,60.25
397.75,50.78649517,0.457609893,98,1,33.47935366,49.7,S01,60.225
398,84.36559804,0.506323215,91,0,33.77801105,76.9,S01,60.2
398.25,89.03934841,0.472416004,88,3,33.20435761,44.7,S01,60.175
398.5,56.37067564,0.384139674,87,0,32.57671348,71.9,S01,60.15
398.75,69.90269295,0.318435102,94,2,33.28567274,57.6,S01,60.125
399,86.19154261,0.44859112,92,0,34.01472028,33.4,S01,60.1
399.25,100.5749547,0.589765577,95,1,33.33155244,48,S01,60.075
399.5,80.20793708,0.625619744,88,2,33.07678285,58.1,S01,60.05
399.75,72.71997059,0.618771338,97,0,33.9628361,57.7,S01,60.025
400,78.17103559,0.418409046,87,1,33.33461255,53.4,S01,60
400.25,93.74876419,0.384629368,85,3,33.24491959,38.3,S01,59.975
400.5,73.54035821,0.549663461,95,0,33.57472804,41,S01,59.95
400.75,72.00807993,0.563510001,89,1,33.8853751,77.5,S01,59.925
401,75.17256478,0.540016961,100,0,34.69085677,32.6,S01,59.9
401.25,70.46671392,0.298593673,90,3,33.91361805,64.8,S01,59.875
401.5,81.22670316,0.413311542,88,2,34.07991998,32.7,S01,59.85
401.75,96.24678458,0.497031121,95,1,33.2470169,30.7,S01,59.825
402,83.23079273,0.548721819,96,0,32.98706595,77.5,S01,59.8
402.25,77.47646498,0.576730736,87,0,33.53116567,57.8,S01,59.775
402.5,77.08188731,0.514425352,99,2,33.55358496,43.5,S01,59.75
402.75,64.36809191,0.533078381,87,0,32.96074363,45.5,S01,59.725
403,88.83109777,0.508486546,85,0,33.41235274,66.1,S01,59.7
403.25,79.22162803,0.568561937,95,0,33.6996588,36.3,S01,59.675
403.5,78.19520086,0.531286565,96,1,33.6801967,33.6,S01,59.65
403.75,111.9310757,0.506573766,85,0,33.75214393,32.5,S01,59.625
404,82.98752908,0.47316312,85,2,33.64548237,69.2,S01,59.6
404.25,72.4820895,0.508129143,85,0,33.24649567,55.9,S01,59.575
404.5,75.73642404,0.548459138,94,0,33.24304969,67.8,S01,59.55
404.75,91.48445709,0.526747539,95,1,32.9005243,45.3,S01,59.525
405,81.13270411,0.538082642,93,0,34.39238752,64.9,S01,59.5
405.25,65.61722022,0.634272186,85,2,33.50672518,67.1,S01,59.475
405.5,89.19228935,0.526516392,97,0,33.38757347,63.6,S01,59.45
405.75,73.31855914,0.435100148,88,1,33.03560396,75.3,S01,59.425
406,98.73297776,0.588360679,85,3,34.96782895,73.9,S01,59.4
406.25,90.80048066,0.363380166,88,0,32.96333598,56.1,S01,59.375
406.5,75.52678104,0.391858662,97,0,33.28557604,64,S01,59.35
406.75,92.81016362,0.533584726,90,4,33.70791842,64.8,S01,59.325
407,80.67855511,0.551639667,86,3,33.80010648,63,S01,59.3
407.25,88.52773675,0.375494878,91,0,33.97896603,61.1,S01,59.275
407.5,84.84732817,0.461718252,91,1,34.40380425,64.2,S01,59.25
407.75,71.53643345,0.439391617,86,0,33.75307883,47.9,S01,59.225
408,73.56450168,0.451332368,98,3,32.9719846,54.8,S01,59.2
408.25,90.29960818,0.594359778,90,1,33.37152744,50.5,S01,59.175
408.5,76.65224668,0.570650546,99,1,33.65391619,52.5,S01,59.15
408.75,75.96351537,0.498087782,85,2,34.53411302,66.1,S01,59.125
409,70.44877421,0.445403807,88,2,32.80109726,66.4,S01,59.1
409.25,84.23599066,0.365035033,99,0,34.10128825,42.1,S01,59.075
409.5,100.6252492,0.642018494,92,0,33.58995718,40.8,S01,59.05
409.75,69.32467086,0.55921139,99,0,33.91891527,44.8,S01,59.025
410,80.24219457,0.42933309,97,2,33.44900264,36.3,S01,59
410.25,94.12220555,0.57195995,96,1,33.07878368,64.6,S01,58.975
410.5,79.20358609,0.492977638,94,0,33.87543639,51.7,S01,58.95
410.75,84.52371796,0.47128905,97,1,33.82721551,53.8,S01,58.925
411,69.37606472,0.543521153,97,1,33.98602848,40.4,S01,58.9
411.25,84.28307097,0.425850175,87,1,33.49334768,34.4,S01,58.875
411.5,78.12855735,0.465624348,95,3,33.20008899,66.4,S01,58.85
411.75,89.85729996,0.512146106,92,2,32.7206065,75.9,S01,58.825
412,91.87386052,0.450054881,95,1,33.90968663,72.9,S01,58.8
412.25,105.8956364,0.566908521,91,3,33.71194474,42.2,S01,58.775
412.5,85.79633173,0.68690665,95,0,33.01710868,56.7,S01,58.75
412.75,83.25796317,0.424570187,94,0,33.23071316,73.7,S01,58.725
413,81.94384302,0.33348747,96,1,33.26662059,47.1,S01,58.7
413.25,76.46833707,0.299825983,95,0,32.75850778,52.8,S01,58.675
413.5,83.38483843,0.484953186,95,2,33.0911588,62.9,S01,58.65
413.75,77.0459859,0.433683541,97,0,32.93308482,38.1,S01,58.625
414,81.68460976,0.52078605,88,1,33.29376049,44.3,S01,58.6
414.25,93.17597536,0.513259767,98,1,33.13065125,34.3,S01,58.575
